customer_id,customer_name,country,date_of_birth,gender,address,id_number,customer_type,onboarding_date,risk_category
CUS141201,Hadi Dehghan,Brazil,10-03-1981,Female,"648 Lake Lane, Brasília, Brazil",IQ2329750,Individual,24-01-2018,High
CUS141202,Julia Reyes,Iran,13-11-2007,Female,"839 Main Boulevard, Tehran, Iran",YL8642111,Individual,20-11-2018,Low
CUS141203,Maria Singh,China,02-07-1972,Female,"758 Central Road, Shenzhen, China",MP4719720,Individual,12-08-2017,Low
CUS141204,Mohammed Chen,UAE,25-10-1988,Male,"59 Central Road, Dubai, UAE",GS2837715,Individual,13-08-2022,Low
CUS141205,Modares Modarres Modares,Spain,16-11-1948,Female,"360 Main Lane, Valencia, Spain",GA8792413,Individual,03-09-2023,High
CUS141206,Ahmed Chen,Mexico,09-08-1997,Male,"564 Queen Way, Mexico City, Mexico",JH0892732,Individual,05-05-2018,Low
CUS141207,Adaeze Ahmed,Egypt,23-02-1956,Female,"466 Central Boulevard, Giza, Egypt",RD4997570,Business,21-05-2017,Low
CUS141208,Grace Tanaka,UK,10-11-1954,Female,"964 Main Court, London, UK",CF8883804,Business,19-11-2016,Low
CUS141209,Nkechi Brown,Pakistan,04-07-1948,Female,"283 Queen Road, Peshawar, Pakistan",MU9512882,Business,08-01-2016,Low
CUS141210,Yasmin Silva,Egypt,24-09-1995,Female,"915 Main Street, Luxor, Egypt",PP6158407,Individual,30-05-2018,Low
CUS141211,Nkechi Kim,Pakistan,03-06-1963,Female,"213 Hill Avenue, Islamabad, Pakistan",DQ1688192,Individual,13-04-2023,Low
CUS141212,Oliver Smith,South Africa,14-10-1954,Male,"319 Oak Lane, Durban, South Africa",ZV8064238,Business,13-06-2015,Low
CUS141213,Svetlana Ahmed,Spain,19-04-1963,Female,"987 Oak Street, Madrid, Spain",GF7740641,Business,08-08-2024,Low
CUS141214,Arjun Ahmed,Mexico,09-03-1996,Male,"78 Queen Way, Guadalajara, Mexico",GW7211476,Individual,06-06-2016,Low
CUS141215,Élisabeth Borne,France,18-04-1961,Female,"751 Park Boulevard, Paris, France",YJ6592102,Individual,03-06-2024,High
CUS141216,Mahinda Rajapaksa,Sri Lanka,18-11-1945,Male,"586 Hill Court, Capital City, Sri Lanka",YC9719248,Individual,06-11-2018,High
CUS141217,Nkechi Bakshi,Japan,27-12-1967,Female,"473 Central Court, Osaka, Japan",FY1223327,Individual,03-01-2022,Low
CUS141218,Grace Wang,Nigeria,22-11-1985,Female,"67 King Boulevard, Port Harcourt, Nigeria",LM2351409,Individual,09-03-2016,Low
CUS141219,Lucas Johnson,South Korea,25-03-1959,Male,"937 Hill Court, Busan, South Korea",WN3560038,Individual,29-03-2020,Low
CUS141220,Hana Nwosu,UAE,12-10-1961,Female,"90 Hill Boulevard, Abu Dhabi, UAE",GN9273425,Individual,27-08-2022,Low
CUS141221,Husayn Al-Salihin Salih Al-Sha'Iri,India,22-08-1962,Male,"976 Park Street, Chennai, India",DV5543745,Business,27-09-2022,High
CUS141222,Amir Andersen,UAE,31-10-1992,Male,"238 Central Avenue, Abu Dhabi, UAE",ZH5257820,Individual,07-04-2018,Low
CUS141223,Hana Müller,France,15-05-2001,Female,"130 Green Street, Marseille, France",QC0156836,Individual,29-08-2022,Low
CUS141224,Ivan Chen,Japan,01-01-1979,Male,"683 Park Road, Tokyo, Japan",QF4334393,Individual,28-03-2021,Low
CUS141225,Miriam Ahmed,South Korea,20-06-1971,Female,"449 Lake Avenue, Incheon, South Korea",HV8812381,Individual,16-03-2022,Low
CUS141226,Sihahbaz Shahbaz,Pakistan,22-01-1974,Male,"129 Lake Road, Islamabad, Pakistan",AC6108422,Individual,02-03-2024,High
CUS141227,Sara Fernandez,China,06-04-1980,Female,"454 Hill Boulevard, Shanghai, China",DO2480959,Individual,18-06-2022,Low
CUS141228,Isabella Reyes,Ghana,13-08-1983,Female,"964 Park Avenue, Accra, Ghana",AX5537616,Individual,27-10-2024,Low
CUS141229,Mikhaaylovich Mikhaylovich Musatov,China,20-08-1996,Female,"949 Queen Court, Guangzhou, China",XU7871131,Individual,01-01-2019,High
CUS141230,Yasmin Ivanov,Malaysia,25-06-1970,Female,"923 Queen Drive, Johor Bahru, Malaysia",GN0967298,Individual,11-08-2022,Low
CUS141231,Julia Garcia,South Africa,14-04-1978,Female,"759 King Drive, Pretoria, South Africa",OP1572179,Individual,18-11-2017,Medium
CUS141232,Ko Ko Hlaing,Russia,13-02-1992,Male,"768 Main Way, Kazan, Russia",PM3533071,Individual,15-12-2019,High
CUS141233,Siti Chen,Ethiopia,02-06-1979,Female,"52 Lake Drive, Addis Ababa, Ethiopia",CO5566846,Individual,20-07-2018,Medium
CUS141234,Priya Johnson,Mexico,07-07-1959,Female,"344 Central Avenue, Guadalajara, Mexico",KF1187827,Individual,23-03-2018,Low
CUS141235,Hassan Johnson,Mexico,11-05-1962,Male,"284 Green Way, Mexico City, Mexico",OX9758597,Individual,18-05-2020,Low
CUS141236,M. McConnell,United States,20-02-1942,Male,"970 Lake Boulevard, Miami, United States",NH0614651,Individual,06-01-2020,High
CUS141237,Emmanuel Patel,Germany,27-10-1960,Male,"650 Park Lane, Berlin, Germany",GE5671896,Individual,27-03-2023,Medium
CUS141238,Chloe Smith,Iran,06-03-1970,Female,"342 Oak Court, Mashhad, Iran",WU7768707,Individual,21-06-2022,Low
CUS141239,Nadia Ivanov,Ethiopia,18-06-1984,Female,"49 Central Way, Addis Ababa, Ethiopia",LP8788456,Business,23-08-2020,Low
CUS141240,Lucas Bakshi,Brazil,19-07-1952,Male,"690 King Boulevard, Salvador, Brazil",QG6770944,Individual,02-10-2024,Low
CUS141241,Anya Patel,China,30-06-1970,Female,"898 Park Way, Shenzhen, China",SZ5183945,Individual,24-06-2015,Low
CUS141242,Adaeze Patel,Kenya,06-04-2006,Female,"860 Oak Boulevard, Nairobi, Kenya",JF7331382,Individual,14-08-2017,Low
CUS141243,Sara Singh,Pakistan,25-10-2007,Female,"889 Park Drive, Islamabad, Pakistan",HJ0515592,Individual,15-01-2015,Low
CUS141244,Abdolhossein Khedri,Spain,27-06-1988,Male,"975 Lake Avenue, Seville, Spain",UA6500346,Individual,11-02-2024,High
CUS141245,Carlos Nguyen,South Korea,05-02-1992,Male,"912 Central Avenue, Incheon, South Korea",TV4165173,Individual,27-12-2024,Low
CUS141246,Ethan Bakshi,Italy,24-01-1963,Male,"781 Green Boulevard, Naples, Italy",KJ3886365,Individual,12-08-2018,Low
CUS141247,Ricardo Wang,Pakistan,14-09-1981,Male,"276 Lake Lane, Islamabad, Pakistan",ZQ2163050,Individual,24-12-2016,Medium
CUS141248,Mei Singh,South Africa,10-02-1993,Female,"680 Lake Boulevard, Cape Town, South Africa",KM0309532,Individual,02-10-2015,Low
CUS141249,Yasmin Brown,South Korea,20-05-1976,Female,"597 Oak Boulevard, Busan, South Korea",ML8206099,Business,20-02-2021,Low
CUS141250,Arjun Ali,Egypt,06-04-2006,Male,"486 Queen Avenue, Giza, Egypt",KX0506985,Individual,04-06-2023,Medium
CUS141251,Zara Moreira,South Africa,11-08-1981,Female,"991 Lake Street, Cape Town, South Africa",EH0762246,Individual,01-06-2022,Low
CUS141252,Nkechi Wang,Egypt,24-03-2006,Female,"552 River Boulevard, Alexandria, Egypt",CP4664339,Individual,12-09-2023,Low
CUS141253,Nadia Okafor,Egypt,04-06-2007,Female,"164 Hill Boulevard, Luxor, Egypt",LN0038758,Business,27-02-2022,Low
CUS141254,Sofia Kim,Saudi Arabia,11-09-2003,Female,"566 Queen Lane, Jeddah, Saudi Arabia",PI5692392,Individual,05-11-2022,Low
CUS141255,Victor Mikhailovich Zavarzin,Russia,11-02-2003,Male,"352 River Lane, Saint Petersburg, Russia",US8980989,Individual,10-03-2022,High
CUS141256,Mohammed Diallo,Saudi Arabia,17-12-1978,Male,"562 King Way, Jeddah, Saudi Arabia",EW8477093,Individual,19-01-2023,Low
CUS141257,Sofia Andersen,South Africa,20-05-1973,Female,"971 Green Road, Durban, South Africa",TY0233956,Individual,26-12-2019,Low
CUS141258,Liam Chen,Venezuela,31-03-1974,Male,"264 Oak Way, Barquisimeto, Venezuela",QA0541269,Business,04-09-2022,Low
CUS141259,Chloe Kumar,Syria,13-08-1971,Female,"674 Green Road, Latakia, Syria",HI2997320,Business,11-11-2021,Low
CUS141260,Chen Ito,Venezuela,17-04-1986,Male,"648 Main Street, Caracas, Venezuela",AG9541118,Business,15-04-2018,Medium
CUS141261,L. Jose Gutierrez Lopez,UAE,27-08-1956,Female,"252 Green Boulevard, Abu Dhabi, UAE",EC3780964,Individual,05-10-2024,High
CUS141262,Kenji Ito,Spain,29-08-2006,Male,"159 Hill Avenue, Seville, Spain",RY6277425,Individual,13-06-2019,Low
CUS141263,Hassan Andersen,Pakistan,08-11-2001,Male,"721 King Drive, Lahore, Pakistan",HU8433809,Individual,14-06-2020,Low
CUS141264,Mohammed Ahmed,Brazil,26-09-1993,Male,"785 Lake Drive, Salvador, Brazil",HV1969206,Individual,11-02-2022,Low
CUS141265,Alvaro Noe Morfin Morfin,Indonesia,26-06-1978,Female,"334 Lake Way, Jakarta, Indonesia",LB5907048,Individual,03-01-2021,High
CUS141266,Ahmed Reyes,Canada,11-12-1991,Male,"439 King Street, Calgary, Canada",RG9855626,Individual,20-01-2021,Low
CUS141267,Arjun Nguyen,Spain,17-04-1958,Male,"384 Green Road, Madrid, Spain",GR3944754,Business,09-03-2017,Low
CUS141268,Nnamdi Orson Oron,Iran,01-08-1997,Female,"36 Main Way, Tabriz, Iran",BY4418394,Business,30-06-2019,High
CUS141269,Wan Nigel Nabil Tang Bao,Venezuela,14-07-1961,Female,"551 Oak Road, Valencia, Venezuela",ZI6366120,Individual,12-09-2020,High
CUS141270,Akhilesh Yadav,India,01-07-1973,Male,"774 Green Court, Kolkata, India",XD7298050,Individual,16-11-2016,High
CUS141271,Lucas Reyes,Spain,11-05-1986,Male,"662 Hill Avenue, Madrid, Spain",XI3854755,Business,01-09-2024,Low
CUS141272,Sofia Ivanov,Turkey,04-11-1983,Female,"633 Lake Road, Bursa, Turkey",LF3756811,Individual,20-07-2018,Low
CUS141273,Zara Nguyen,France,23-01-1963,Female,"102 Lake Drive, Bordeaux, France",VY3251768,Individual,02-10-2017,Low
CUS141274,Aisha Kumar,South Africa,04-01-1988,Female,"151 River Court, Durban, South Africa",FP8000457,Individual,07-02-2018,Low
CUS141275,Amina Moreira,Canada,14-02-1989,Female,"881 Green Boulevard, Vancouver, Canada",LF0191178,Business,21-04-2022,Medium
CUS141276,Leila Rossi,Bangladesh,06-09-2005,Female,"24 Lake Drive, Sylhet, Bangladesh",SS0906894,Business,20-05-2023,Low
CUS141277,Maria Okafor,Germany,06-11-1963,Female,"987 Queen Way, Frankfurt, Germany",KM7415720,Individual,28-03-2018,Low
CUS141278,Liam Garcia,Indonesia,12-07-1999,Male,"462 Oak Road, Bandung, Indonesia",OA8919138,Individual,24-12-2024,Low
CUS141279,Isabella Smith,Syria,10-04-1963,Female,"976 Green Drive, Homs, Syria",QL8767265,Individual,06-01-2022,Low
CUS141280,Hassan Singh,UAE,07-12-1993,Male,"978 Oak Lane, Sharjah, UAE",VW6465522,Business,20-06-2023,Low
CUS141281,Rajesh Rajeh,India,10-02-1945,Male,"671 Queen Avenue, Mumbai, India",KD2198985,Individual,10-10-2024,High
CUS141282,Fatima Andersen,Spain,08-01-1968,Female,"513 Hill Boulevard, Valencia, Spain",SY6525932,Individual,03-07-2020,Low
CUS141283,Hakim Murad Abdul,Syria,08-06-1985,Female,"570 Oak Boulevard, Homs, Syria",VW3228849,Individual,15-08-2022,High
CUS141284,Maria Müller,United States,22-11-1992,Female,"517 Central Boulevard, Los Angeles, United States",GV5980898,Individual,30-10-2016,Low
CUS141285,Carlos Park,UK,05-04-1978,Male,"140 Park Road, London, UK",TL8855156,Business,10-01-2015,Low
CUS141286,Hana Rossi,Turkey,14-09-1987,Female,"339 Hill Lane, Bursa, Turkey",IG4202169,Individual,08-07-2021,Medium
CUS141287,Taban Deng Gai,Indonesia,24-06-1950,Female,"206 Park Lane, Surabaya, Indonesia",BY9966038,Individual,23-02-2016,High
CUS141288,Chen Rossi,UAE,19-04-1994,Male,"359 Main Drive, Dubai, UAE",HH6119124,Business,22-06-2021,Low
CUS141289,Emmanuel Diallo,UK,11-11-1959,Male,"386 River Court, Leeds, UK",NT6381435,Individual,27-10-2016,Low
CUS141290,Elena Johnson,France,19-01-1977,Female,"122 King Way, Marseille, France",KM9940608,Individual,23-07-2024,Medium
CUS141291,Ahmed Smith,Russia,17-02-1984,Male,"370 King Court, Saint Petersburg, Russia",PG3488583,Individual,05-02-2024,Low
CUS141292,Miriam Ito,Kenya,05-06-1968,Female,"306 River Way, Nairobi, Kenya",EQ3354385,Business,10-03-2023,Low
CUS141293,Granholm Jennifer,United States,05-02-1959,Female,"277 Lake Road, Houston, United States",QS1600838,Individual,08-11-2017,Medium
CUS141294,Miriam Patel,Saudi Arabia,26-01-1975,Female,"5 Queen Drive, Jeddah, Saudi Arabia",QH8979677,Business,19-10-2018,Low
CUS141295,Yasmin Patel,Bangladesh,09-02-1957,Female,"925 Oak Way, Dhaka, Bangladesh",TY4748038,Individual,06-03-2016,Medium
CUS141296,Sara Silva,Ghana,18-07-1950,Female,"600 River Court, Kumasi, Ghana",XN4305526,Individual,25-02-2020,Low
CUS141297,Larissa Patel,Bangladesh,03-10-1985,Female,"65 Main Drive, Sylhet, Bangladesh",IN9094670,Individual,11-03-2020,Low
CUS141298,Emmanuel Nguyen,Canada,03-05-1996,Male,"203 Park Street, Toronto, Canada",ZS9241394,Business,20-05-2021,Low
CUS141299,Hana Ali,Venezuela,09-07-2007,Female,"190 Oak Drive, Valencia, Venezuela",JE3920320,Individual,03-01-2024,Low
CUS141300,Oleg Evgenyevich Oleeg,Nigeria,19-09-1976,Female,"964 King Way, Port Harcourt, Nigeria",RL1705215,Individual,08-05-2021,High
CUS141301,Julia Ivanov,Italy,19-10-2004,Female,"857 Queen Drive, Rome, Italy",RF3411434,Individual,16-12-2018,Low
CUS141302,Samuel Patel,Bangladesh,27-03-1953,Male,"494 King Road, Dhaka, Bangladesh",AU8970136,Business,25-07-2017,Low
CUS141303,Wei Garcia,Germany,12-01-1977,Male,"535 Queen Road, Munich, Germany",MY6087487,Individual,17-11-2016,Low
CUS141304,Grace Chen,Bangladesh,06-11-1979,Female,"356 Hill Road, Sylhet, Bangladesh",HP0982811,Individual,20-03-2017,Low
CUS141305,Sofia Kowalski,UK,17-04-1968,Female,"665 King Court, Leeds, UK",ZH8383963,Individual,30-04-2017,Low
CUS141306,Emmanuel Ivanov,Indonesia,19-07-1960,Male,"625 Queen Drive, Bandung, Indonesia",VJ2489892,Individual,01-08-2016,Low
CUS141307,Svetlana Fernandez,Spain,06-02-1981,Female,"955 Green Boulevard, Seville, Spain",WH0988455,Business,11-11-2023,Low
CUS141308,Valentina Andersen,Malaysia,09-08-1950,Female,"427 Park Drive, Penang, Malaysia",SH6553338,Individual,28-04-2015,Low
CUS141309,Rania Ivanov,Spain,18-05-1965,Female,"404 Central Court, Seville, Spain",SI5509779,Business,29-06-2016,Medium
CUS141310,Amina Ivanov,Canada,09-05-1991,Female,"979 River Avenue, Calgary, Canada",OD7139257,Individual,08-07-2015,Low
CUS141311,Julia Singh,Ghana,21-03-2004,Female,"615 River Boulevard, Tamale, Ghana",DS6310600,Individual,16-06-2023,Low
CUS141312,Heidar Pasandideh,Pakistan,09-06-1975,Male,"718 King Boulevard, Karachi, Pakistan",NX6399730,Individual,13-07-2020,High
CUS141313,Isabella Müller,United States,09-11-1993,Female,"439 Hill Court, Miami, United States",OE2122657,Business,04-01-2019,Low
CUS141314,Valentina Diallo,Iran,13-02-1965,Female,"578 River Court, Mashhad, Iran",UE4074863,Individual,22-01-2019,Low
CUS141315,Prakash Ambedkar,India,10-05-1954,Male,"15 King Lane, Mumbai, India",RI4594397,Individual,19-12-2021,Medium
CUS141316,Aisha Andersen,Malaysia,16-10-1989,Female,"13 Queen Way, Johor Bahru, Malaysia",TY9452767,Individual,10-07-2021,Low
CUS141317,Ingrid Ito,Japan,05-10-1963,Female,"672 Oak Street, Osaka, Japan",PZ1274671,Individual,23-01-2020,Low
CUS141318,Noah Chen,Bangladesh,16-04-1956,Male,"89 Lake Boulevard, Chittagong, Bangladesh",WS2055112,Individual,11-02-2019,Low
CUS141319,Samuel Ali,Ethiopia,30-01-1984,Male,"229 King Court, Addis Ababa, Ethiopia",CW9374967,Individual,15-03-2019,Low
CUS141320,Seyed Jaber Safdari,Nigeria,07-06-1986,Female,"797 Hill Drive, Abuja, Nigeria",TC0319023,Individual,08-12-2021,High
CUS141321,Zara Andersen,China,14-02-1971,Female,"373 Main Way, Shanghai, China",GQ3841239,Individual,05-01-2021,Low
CUS141322,Felix Reyes,Spain,20-07-1952,Male,"88 Main Road, Valencia, Spain",RX0157238,Individual,06-02-2023,Low
CUS141323,Larissa Moreira,Spain,13-02-1964,Female,"724 Green Boulevard, Valencia, Spain",NH9663619,Individual,16-05-2021,Low
CUS141324,Larissa Kim,Russia,05-09-1976,Female,"473 Green Avenue, Kazan, Russia",JH8231225,Individual,19-02-2016,Medium
CUS141325,Rustam Galiullovich Kalimullin,Iran,20-01-1985,Male,"953 Main Street, Tabriz, Iran",YB1463501,Individual,21-07-2015,High
CUS141326,Samuel Moreira,China,14-11-1980,Male,"243 Central Avenue, Shanghai, China",KC2771569,Business,18-09-2024,Medium
CUS141327,Mei Nwosu,Russia,12-06-1998,Female,"518 Oak Court, Moscow, Russia",BO4922387,Individual,26-07-2018,Low
CUS141328,Rahul Gandhi,India,19-06-1970,Male,"639 Green Avenue, Kolkata, India",OU6842240,Individual,20-04-2021,High
CUS141329,Kamala Harris,United States,20-10-1964,Female,"283 Lake Boulevard, Houston, United States",TJ3048561,Individual,14-04-2021,High
CUS141330,Arvind Kejriwal,India,16-08-1968,Male,"76 Central Way, Kolkata, India",AL7125153,Individual,08-07-2024,High
CUS141331,Carlos Moreira,Egypt,13-10-1984,Male,"502 Park Avenue, Giza, Egypt",ZW6797179,Individual,29-11-2024,Low
CUS141332,Mohammed Kumar,Venezuela,31-03-1984,Male,"42 Hill Drive, Barquisimeto, Venezuela",UD9499191,Individual,19-08-2024,Medium
CUS141333,Valentina Ivanov,Turkey,07-02-1963,Female,"696 Central Drive, Istanbul, Turkey",MS8241606,Individual,20-01-2019,Low
CUS141334,Chloe Brown,Bangladesh,17-06-2003,Female,"518 Hill Boulevard, Chittagong, Bangladesh",AB0081362,Individual,07-10-2017,Low
CUS141335,Chloe Patel,Saudi Arabia,04-04-1955,Female,"229 Green Lane, Mecca, Saudi Arabia",MZ2673952,Individual,30-11-2015,Low
CUS141336,Muhammad Abdul Hamid Salim Brukan Al-Khatuni,Nigeria,06-03-1959,Female,"536 King Boulevard, Kano, Nigeria",FO4627890,Individual,23-04-2016,High
CUS141337,Zara Brown,Ethiopia,14-10-1953,Female,"235 Central Road, Addis Ababa, Ethiopia",HD0162514,Individual,14-08-2016,Low
CUS141338,A. Atabaki,Iran,05-02-1984,Female,"266 Hill Way, Mashhad, Iran",ZO6493608,Business,08-04-2023,High
CUS141339,Sergey Valeriyevich Petrov,Russia,03-07-1950,Female,"780 Park Road, Kazan, Russia",ST1869200,Business,15-06-2018,High
CUS141340,Isabella Andersen,Ethiopia,29-12-1987,Female,"673 Park Way, Addis Ababa, Ethiopia",JU7857957,Business,25-03-2024,Low
CUS141341,Ingrid Kowalski,Ethiopia,04-08-1946,Female,"276 Oak Road, Dire Dawa, Ethiopia",ZW6317255,Business,08-06-2019,Low
CUS141342,Hana Garcia,Italy,20-08-1949,Female,"411 Green Street, Turin, Italy",XO9026295,Individual,26-06-2021,Medium
CUS141343,Motlaq Amer Al-Marrani,Turkey,28-03-1952,Male,"379 King Court, Izmir, Turkey",FJ8016055,Individual,11-08-2017,High
CUS141344,Jose Miguel Dominguez Ramirez,Pakistan,11-01-1950,Female,"294 River Street, Lahore, Pakistan",FN7307917,Individual,03-03-2024,High
CUS141345,Girish Maahajan,India,15-11-1964,Male,"446 Green Court, Delhi, India",QN8714977,Individual,02-04-2023,Medium
CUS141346,Rania Johnson,France,20-02-1949,Female,"795 Park Way, Lyon, France",UI6520362,Individual,16-03-2020,Medium
CUS141347,Isabella Garcia,Japan,26-05-1992,Female,"602 Central Way, Tokyo, Japan",NE5716943,Individual,06-03-2015,Low
CUS141348,Chol Nam Kim,India,03-02-1962,Female,"428 Hill Drive, Delhi, India",JE3713977,Business,30-06-2017,High
CUS141349,Emmanuel Nguyen,South Korea,07-10-1972,Male,"111 Green Way, Incheon, South Korea",TP8627603,Individual,09-03-2020,Low
CUS141350,Mohammed Nwosu,Indonesia,25-01-1996,Male,"464 Central Avenue, Bandung, Indonesia",FX1126893,Individual,29-09-2023,Medium
CUS141351,Elena Chen,Egypt,27-07-1969,Female,"206 Queen Avenue, Alexandria, Egypt",HA4827131,Individual,14-07-2023,Medium
CUS141352,Ravi Rossi,Saudi Arabia,18-07-1953,Male,"862 Hill Court, Riyadh, Saudi Arabia",BW3071271,Business,17-04-2021,Low
CUS141353,Nadia Tanaka,Syria,26-03-1963,Female,"43 Lake Lane, Latakia, Syria",KY3826513,Individual,08-12-2017,Low
CUS141354,Andrei Singh,Italy,07-11-1967,Male,"188 Oak Avenue, Rome, Italy",PG6790352,Individual,06-11-2023,Medium
CUS141355,Liam Kumar,India,25-08-1965,Male,"400 Green Boulevard, Delhi, India",SI0232582,Individual,26-10-2016,Low
CUS141356,Nadia Okafor,Kenya,24-11-2006,Female,"189 King Road, Mombasa, Kenya",AQ2504574,Business,24-10-2018,Low
CUS141357,Dmitri Chen,Malaysia,17-06-2006,Male,"980 Queen Boulevard, Penang, Malaysia",VX2051922,Individual,09-12-2024,Low
CUS141358,Felix Moreira,Nigeria,19-11-1994,Male,"856 River Court, Lagos, Nigeria",HK8642311,Individual,19-12-2015,Low
CUS141359,Priya Okafor,Indonesia,12-11-1964,Female,"999 Lake Lane, Surabaya, Indonesia",QI8174464,Individual,16-04-2017,Low
CUS141360,Grace Brown,Japan,09-12-1977,Female,"173 Lake Lane, Tokyo, Japan",HU1858139,Individual,22-06-2018,Low
CUS141361,Samuel Martinez,Nigeria,12-12-1980,Male,"39 Park Lane, Port Harcourt, Nigeria",SC1802198,Individual,20-04-2021,Low
CUS141362,Leila Garcia,Russia,13-09-1948,Female,"190 King Lane, Kazan, Russia",YD0959979,Individual,21-05-2023,Low
CUS141363,Oliver Reyes,UAE,22-06-1956,Male,"452 Main Avenue, Abu Dhabi, UAE",GI7675596,Individual,12-11-2020,Low
CUS141364,Zarko Nikolic,Kenya,26-09-1962,Female,"497 Hill Road, Kisumu, Kenya",JC8269042,Individual,24-11-2024,High
CUS141365,Siti Singh,South Africa,16-02-1997,Female,"234 Oak Boulevard, Pretoria, South Africa",QD8561587,Individual,18-01-2021,Low
CUS141366,Yasmin Kowalski,Iran,29-01-2007,Female,"498 Main Drive, Tabriz, Iran",DK3835742,Individual,12-02-2016,Low
CUS141367,Aisha Ivanov,Germany,28-01-1975,Female,"706 Lake Boulevard, Hamburg, Germany",HF9381094,Individual,06-02-2018,Low
CUS141368,Nkechi Bakshi,Pakistan,04-03-1999,Female,"17 Oak Lane, Islamabad, Pakistan",BT5747515,Business,27-06-2015,Low
CUS141369,Adaeze Müller,Spain,15-10-2001,Female,"259 Central Way, Madrid, Spain",IS2352822,Business,17-09-2023,Medium
CUS141370,Hassan Kumar,India,07-09-1962,Male,"338 Green Lane, Delhi, India",AR2675595,Individual,27-05-2020,Low
